"can_transact","can_select","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","removed","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","region","team_join_date","birth_date","has_temporary_code","opta_code","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","defensive_contribution_per_90"
TRUE,TRUE,25,25,606798,0,0,0,0,0,2,"0.2","0.1",0,"Andrés","0.0",42,FALSE,"Knock - 25% chance of playing","2025-08-10T22:00:04.418109Z",40,"606798.jpg","0.0",FALSE,"García","0.3",FALSE,,"d",2,7,0,196,196,2831,2831,"0.0","0.0","A.García",200,"2025-01-21","2003-02-07",FALSE,"p606798",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",354,155,351,156,296,125,370,157,,"",,"",,"",0,0,0,0,0,0,684,222,363,145,363,145,319,117,0,0,0
TRUE,TRUE,,,106468,0,0,0,0,0,2,"1.0","0.5",0,"Álex","0.0",43,FALSE,"",,40,"106468.jpg","0.0",FALSE,"Moreno Lopera","9.8",FALSE,,"a",2,7,0,15734,15734,33963,33963,"0.0","0.0","Alex Moreno",200,"2023-01-11","1993-06-08",FALSE,"p106468",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",257,94,253,94,193,58,273,96,,"",,"",,"",0,0,0,0,0,0,576,150,265,83,265,83,43,16,0,0,0
TRUE,TRUE,,,515597,0,0,0,0,0,2,"1.0","0.5",0,"Lamare","0.0",44,FALSE,"",,40,"515597.jpg","0.0",FALSE,"Bogarde","0.3",FALSE,,"a",2,7,0,810,810,1292,1292,"0.0","0.0","Bogarde",152,"2021-01-07","2004-01-05",FALSE,"p515597",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",323,130,320,131,264,99,339,132,,"",,"",,"",0,0,0,0,0,0,650,194,332,120,332,120,295,109,0,0,0
TRUE,TRUE,,,514315,0,0,0,0,0,2,"1.0","0.5",0,"Lino","0.0",45,FALSE,"",,40,"514315.jpg","0.0",FALSE,"da Cruz Sousa","0.4",FALSE,,"a",2,7,0,999,999,1369,1369,"0.0","0.0","Sousa",,,,FALSE,"p514315",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",321,128,318,129,262,97,337,130,,"",,"",,"",0,0,0,0,0,0,648,192,330,118,330,118,284,106,0,0,0
TRUE,TRUE,,,587178,0,0,0,0,0,2,"1.0","0.5",0,"Yasin","0.0",46,FALSE,"",,40,"587178.jpg","0.0",FALSE,"Özcan","0.2",FALSE,,"a",2,7,0,589,589,992,992,"0.0","0.0","Yasin",219,"2025-06-01","2006-04-20",FALSE,"p587178",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",347,149,344,150,289,119,363,151,,"",,"",,"",0,0,0,0,0,0,677,216,356,139,356,139,349,127,0,0,0
TRUE,TRUE,100,100,244850,0,0,0,0,0,3,"2.3","1.8",3,"Morgan","3.0",47,FALSE,"","2025-08-10T22:00:04.458365Z",70,"244850.jpg","3.0",FALSE,"Rogers","9.8",FALSE,,"a",2,7,3,30300,30300,53593,53593,"0.4","0.4","Rogers",241,"2024-02-01","2002-07-26",FALSE,"p244850",90,0,0,1,0,0,0,0,0,0,0,0,7,"7.2","20.1","4.0","3.1",1,5,1,7,1,"0.00","0.05","0.05","1.43",163,61,42,30,130,73,103,55,,"",,"",,"",0,0,0.05,0.05,1.43,0,36,23,108,53,108,53,42,12,1,1,7
TRUE,TRUE,,,166989,0,0,0,0,0,3,"2.1","1.6",3,"Youri","3.0",48,FALSE,"",,60,"166989.jpg","3.0",FALSE,"Tielemans","2.3",FALSE,,"a",2,7,3,7438,7438,14606,14606,"0.5","0.5","Tielemans",21,"2023-06-14","1997-05-07",FALSE,"p166989",90,0,0,1,0,0,0,0,0,0,0,0,5,"4.0","1.1","0.0","0.5",3,2,2,7,1,"0.00","0.01","0.01","1.43",193,82,182,103,654,283,237,114,3,"",,"",4,"",0,0,0.01,0.01,1.43,0,86,59,99,44,99,44,113,36,1,1,7
TRUE,TRUE,,,215711,0,0,0,0,0,3,"2.0","1.5",0,"Leon","0.0",49,FALSE,"",,55,"215711.jpg","0.0",FALSE,"Bailey","0.5",FALSE,,"a",2,7,0,1602,1602,6794,6794,"0.0","0.0","Bailey",107,"2021-08-04","1997-08-09",FALSE,"p215711",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",619,262,625,266,612,258,628,266,8,"",4,"",,"",0,0,0,0,0,0,152,99,625,266,625,266,249,81,0,0,0
TRUE,TRUE,,,195546,0,0,0,0,0,3,"2.0","1.5",0,"Emiliano","0.0",50,FALSE,"",,55,"195546.jpg","0.0",FALSE,"Buendía Stati","0.2",FALSE,,"a",2,7,0,190,190,2826,2826,"0.0","0.0","Buendía",10,"2021-06-10","1996-12-25",FALSE,"p195546",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",614,260,619,263,604,254,623,264,,"",,"",,"",0,0,0,0,0,0,140,92,620,264,620,264,427,139,0,0,0
TRUE,TRUE,,,469247,0,0,0,0,0,3,"2.0","1.5",0,"Samuel","0.0",51,FALSE,"",,55,"469247.jpg","0.0",FALSE,"Iling-Junior","0.0",FALSE,,"a",2,7,0,59,59,257,257,"0.0","0.0","Iling Jr",241,"2024-07-01","2003-10-04",FALSE,"p469247",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",634,273,641,277,632,270,643,277,,"",,"",,"",0,0,0,0,0,0,183,117,640,277,640,277,625,267,0,0,0
TRUE,TRUE,,,232653,0,0,0,0,0,3,"2.0","1.5",0,"Jacob","0.0",52,FALSE,"",,55,"232653.jpg","0.0",FALSE,"Ramsey","0.6",FALSE,,"a",2,7,0,1719,1719,6656,6656,"0.0","0.0","J.Ramsey",241,"2019-02-12","2001-05-28",FALSE,"p232653",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",622,265,628,269,617,261,631,269,,"",,"",,"",0,0,0,0,0,0,160,105,628,269,628,269,232,76,0,0,0
TRUE,TRUE,,,204646,0,0,0,0,0,3,"2.0","1.5",1,"Donyell","1.0",53,FALSE,"",,55,"204646.jpg","1.0",FALSE,"Malen","1.7",FALSE,,"a",2,7,1,2606,2606,29464,29464,"0.2","0.2","Malen",152,"2025-01-14","1999-01-19",FALSE,"p204646",6,0,0,0,0,0,0,0,0,0,0,0,4,"3.0","0.0","17.0","2.0",0,0,0,0,0,"0.03","0.00","0.03","0.10",209,94,621,265,52,32,158,74,,"",,"",,"",0.45,0,0,0.45,1.5,0,145,96,217,109,217,109,141,45,0,0,0
TRUE,TRUE,,,122806,0,0,0,0,0,3,"2.0","1.5",3,"John","3.0",54,FALSE,"",,55,"122806.jpg","3.0",FALSE,"McGinn","0.7",FALSE,,"a",2,7,3,3802,3802,4519,4519,"0.5","0.5","McGinn",243,"2018-08-08","1994-10-18",FALSE,"p122806",83,0,0,1,0,0,0,0,0,0,0,0,10,"5.0","19.3","6.0","3.0",0,7,0,7,1,"0.00","0.09","0.09","1.33",179,71,44,31,98,56,107,57,6,"",6,"",,"",0,0,0.1,0.1,1.44,0,125,81,94,40,94,40,219,71,1.08,1.08,7.59
TRUE,TRUE,25,25,88894,0,0,0,0,0,3,"0.4","0.3",0,"Ross","0.0",55,FALSE,"Knock - 25% chance of playing","2025-08-10T22:00:04.469618Z",50,"88894.jpg","0.0",FALSE,"Barkley","0.1",FALSE,,"d",2,7,0,41,41,1577,1577,"0.0","0.0","Barkley",241,"2024-07-01","1993-12-05",FALSE,"p88894",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",516,196,519,202,488,182,530,203,,"",,"",,"",0,0,0,0,0,0,223,141,527,205,527,205,510,182,0,0,0
TRUE,FALSE,0,0,491287,0,0,0,0,0,3,"0.0","0.0",0,"Enzo","0.0",56,FALSE,"Season-long loan to Benfica","2025-07-22T13:50:13.193555Z",50,"491287.jpg","0.0",FALSE,"Barrenechea","0.0",FALSE,,"u",2,7,0,0,0,7,7,"0.0","0.0","Barrenechea",,,,FALSE,"p491287",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",576,234,581,239,560,225,586,239,,"",,"",,"",0,0,0,0,0,0,323,200,584,240,584,240,690,308,0,0,0
TRUE,TRUE,,,461421,0,0,0,0,0,3,"1.5","1.0",0,"Lewis","0.0",57,FALSE,"",,50,"461421.jpg","0.0",FALSE,"Dobbin","0.1",FALSE,,"a",2,7,0,333,333,514,514,"0.0","0.0","Dobbin",241,"2024-06-23","2003-01-03",FALSE,"p461421",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",563,226,571,232,547,216,576,232,,"",,"",,"",0,0,0,0,0,0,305,188,573,233,573,233,548,209,0,0,0
TRUE,TRUE,,,226944,0,0,0,0,0,3,"1.5","1.0",2,"Boubacar","2.0",58,FALSE,"",,50,"226944.jpg","2.0",FALSE,"Kamara","0.2",FALSE,,"a",2,7,2,1423,1423,1505,1505,"0.4","0.4","Kamara",73,"2022-06-11","1999-11-23",FALSE,"p226944",90,0,0,1,0,0,0,0,1,0,0,0,13,"13.8","2.2","17.0","3.3",3,6,2,11,1,"0.05","0.03","0.08","1.43",106,38,147,89,51,31,94,52,,"",,"",,"",0.05,0,0.03,0.08,1.43,0,277,172,135,68,135,68,356,119,1,1,11
TRUE,TRUE,,,449871,0,0,0,0,0,3,"1.5","1.0",5,"Amadou","5.0",59,FALSE,"",,50,"449871.jpg","5.0",FALSE,"Onana","1.7",FALSE,,"a",2,7,5,15051,15051,9259,9259,"1.0","1.0","Onana",21,"2024-07-22","2001-08-16",FALSE,"p449871",90,0,0,1,0,0,0,0,0,0,0,0,19,"19.4","3.0","0.0","2.2",5,7,2,14,1,"0.00","0.01","0.01","1.43",73,28,133,80,542,214,145,68,,"",,"",,"",0,0,0.01,0.01,1.43,0,300,186,62,18,62,18,138,44,1,1,14
TRUE,TRUE,,,577731,0,0,0,0,0,3,"1.0","0.5",0,"Ben","0.0",60,FALSE,"",,45,"577731.jpg","0.0",FALSE,"Broggio","0.3",FALSE,,"a",2,7,0,1463,1463,1894,1894,"0.0","0.0","Broggio",,,,FALSE,"p577731",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",488,175,492,184,455,160,503,183,,"",,"",,"",0,0,0,0,0,0,536,291,502,187,502,187,304,96,0,0,0
TRUE,TRUE,,,151589,0,0,0,0,0,3,"1.0","0.5",0,"Leander","0.0",61,FALSE,"",,45,"151589.jpg","0.0",FALSE,"Dendoncker","0.4",FALSE,,"a",2,7,0,1389,1389,2048,2048,"0.0","0.0","Dendoncker",21,"2022-09-01","1995-04-15",FALSE,"p151589",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",377,117,376,125,326,100,393,125,,"",,"",,"",0,0,0,0,0,0,383,227,387,129,387,129,276,88,0,0,0
TRUE,TRUE,,,559962,0,0,0,0,0,3,"1.0","0.5",0,"Jamaldeen","0.0",62,FALSE,"",,45,"559962.jpg","0.0",FALSE,"Jimoh-Aloba","0.1",FALSE,,"a",2,7,0,190,190,332,332,"0.0","0.0","Jimoh-Aloba",241,"2024-09-23","2006-10-02",FALSE,"p559962",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",474,168,478,177,441,153,489,176,,"",,"",,"",0,0,0,0,0,0,521,283,489,180,489,180,564,219,0,0,0
TRUE,TRUE,,,537403,0,0,0,0,0,3,"1.0","0.5",0,"Kadan","0.0",63,FALSE,"",,45,"537403.jpg","0.0",FALSE,"Young","0.7",FALSE,,"a",2,7,0,3236,3236,4423,4423,"0.0","0.0","Young",,,,FALSE,"p537403",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",462,159,466,168,428,144,477,167,,"",,"",,"",0,0,0,0,0,0,507,273,477,171,477,171,218,70,0,0,0
TRUE,TRUE,,,178301,0,0,0,0,0,4,"2.8","2.3",2,"Ollie","2.0",64,FALSE,"",,90,"178301.jpg","2.0",FALSE,"Watkins","26.5",FALSE,,"a",2,7,2,53650,53650,121397,121397,"0.2","0.2","Watkins",241,"2020-09-09","1995-12-30",FALSE,"p178301",90,0,0,1,0,0,0,0,0,0,0,0,12,"10.6","12.2","27.0","5.0",2,3,0,5,1,"0.12","0.01","0.13","1.43",138,12,79,5,24,9,55,10,,"",,"",3,"",0.12,0,0.01,0.13,1.43,0,7,3,166,15,166,15,9,3,1,1,5
TRUE,TRUE,,,576756,0,0,0,0,0,4,"1.0","0.5",0,"Zépiqueno","0.0",65,FALSE,"",,45,"576756.jpg","0.0",FALSE,"Redmond","0.9",FALSE,,"a",2,7,0,5133,5133,5539,5539,"0.0","0.0","Redmond",,,,FALSE,"p576756",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",486,35,490,39,453,41,501,41,,"",,"",,"",0,0,0,0,0,0,533,67,500,42,500,42,194,33,0,0,0
TRUE,TRUE,,,485337,0,0,0,0,0,3,"2.2","1.7",0,"Evann","0.0",677,FALSE,"",,65,"485337.jpg","0.0",FALSE,"Guessand","0.1",FALSE,,"a",2,7,0,176,176,878,878,"0.0","0.0","Guessand",54,"2025-08-08","2001-07-01",FALSE,"p485337",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",672,297,677,299,676,298,676,298,,"",,"",,"",0,0,0,0,0,0,72,51,675,298,675,298,540,202,0,0,0
TRUE,TRUE,,,481283,0,0,0,0,0,1,"1.0","0.5",0,"James","0.0",688,FALSE,"",,40,"481283.jpg","0.0",FALSE,"Wright","0.2",FALSE,,"a",2,7,0,4120,4120,327,327,"0.0","0.0","Wright",241,"2023-03-31","2004-12-02",FALSE,"p481283",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",307,50,304,34,248,33,323,50,,"",,"",,"",0,0,0,0,0,0,633,68,316,49,316,49,368,57,0,0,0
TRUE,TRUE,,,518030,0,0,0,0,0,1,"2.3","1.8",0,"Max","0.0",183,FALSE,"",,45,"518030.jpg","0.0",FALSE,"Weiß","0.2",FALSE,,"a",3,90,0,316,316,772,772,"0.0","0.0","Weiss",80,"2025-06-25","2004-06-15",FALSE,"p518030",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",450,75,454,66,416,65,465,75,,"",,"",,"",0,0,0,0,0,0,494,35,465,75,465,75,393,60,0,0,0
TRUE,TRUE,,,489571,0,0,0,0,0,1,"1.0","0.5",0,"Etienne","0.0",184,FALSE,"",,40,"489571.jpg","0.0",FALSE,"Green","0.4",FALSE,,"a",3,90,0,1004,1004,910,910,"0.0","0.0","Green",241,"2024-08-07","2000-07-19",FALSE,"p489571",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",310,53,307,37,251,36,326,53,,"",,"",,"",0,0,0,0,0,0,636,71,319,52,319,52,262,37,0,0,0
TRUE,TRUE,,,51943,0,0,0,0,0,1,"1.0","0.5",0,"Václav","0.0",185,FALSE,"",,40,"51943.jpg","0.0",FALSE,"Hladký","0.2",FALSE,,"a",3,90,0,311,311,562,562,"0.0","0.0","Hladký",57,"2024-07-19","1990-11-14",FALSE,"p51943",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",246,20,241,3,181,2,262,20,,"",,"",,"",0,0,0,0,0,0,564,37,254,19,254,19,363,56,0,0,0
TRUE,TRUE,,,192290,0,0,0,0,0,2,"1.9","1.4",0,"Connor","0.0",186,FALSE,"",,45,"192290.jpg","0.0",FALSE,"Roberts","0.1",FALSE,,"a",3,90,0,205,205,542,542,"0.0","0.0","Roberts",244,"2021-08-31","1995-09-23",FALSE,"p192290",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",383,174,382,175,333,150,399,176,,"",,"",,"",0,0,0,0,0,0,392,86,393,164,393,164,492,187,0,0,0
TRUE,TRUE,,,58621,0,0,0,0,0,2,"1.9","1.4",1,"Kyle","1.0",187,FALSE,"",,45,"58621.jpg","1.0",FALSE,"Walker","1.9",FALSE,,"a",3,90,1,7037,7037,8446,8446,"0.2","0.2","Walker",241,"2025-07-05","1990-05-28",FALSE,"p58621",90,0,0,0,3,0,0,0,0,0,0,0,-3,"8.2","0.9","1.0","1.0",5,4,0,5,1,"0.01","0.02","0.03","2.32",158,72,186,67,171,50,210,76,,"",,"",,"",0.01,0,0.02,0.03,2.32,3,360,64,175,57,175,57,129,45,1,0,5
TRUE,TRUE,,,247245,0,0,0,0,0,2,"1.0","0.5",0,"Hannes","0.0",188,FALSE,"",,40,"247245.jpg","0.0",FALSE,"Delcroix","0.3",FALSE,,"a",3,90,0,580,580,1268,1268,"0.0","0.0","Delcroix",21,"2023-08-22","1999-02-28",FALSE,"p247245",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",284,109,280,109,221,74,300,111,,"",,"",,"",0,0,0,0,0,0,604,166,292,98,292,98,299,111,0,0,0
TRUE,FALSE,0,0,461567,0,0,0,0,0,2,"0.0","0.0",0,"Owen","0.0",189,FALSE,"Has joined Stockport County on loan for the rest of the season.","2025-08-11T01:08:30.737822Z",40,"461567.jpg","0.0",FALSE,"Dodgson","0.0",FALSE,,"u",3,90,0,0,0,463,463,"0.0","0.0","Dodgson",241,"2021-08-20","2003-03-19",FALSE,"p461567",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",297,118,293,118,236,85,313,120,,"",,"",,"",0,0,0,0,0,0,619,177,305,107,305,107,614,212,0,0,0
TRUE,TRUE,,,478969,0,0,0,0,0,2,"1.0","0.5",1,"Hjalmar","1.0",190,FALSE,"",,40,"478969.jpg","1.0",FALSE,"Ekdal","0.2",FALSE,,"a",3,90,1,1992,1992,933,933,"0.2","0.2","Ekdal",206,"2023-01-21","1998-10-21",FALSE,"p478969",90,0,0,0,3,0,0,0,0,0,0,0,-5,"9.8","0.5","8.0","1.8",5,1,0,5,1,"0.00","0.00","0.00","2.32",144,64,208,75,76,12,162,57,,"",,"",,"",0,0,0,0,2.32,3,632,184,170,52,170,52,343,123,1,0,5
TRUE,TRUE,,,477717,0,0,0,0,0,2,"1.0","0.5",1,"Maxime","1.0",191,FALSE,"",,40,"477717.jpg","1.0",FALSE,"Estève","20.1",FALSE,,"a",3,90,1,31864,31864,28807,28807,"0.2","0.2","Estève",73,"2024-06-14","2002-05-26",FALSE,"p477717",90,0,0,0,3,0,0,0,0,0,0,0,0,"19.4","0.5","17.0","3.7",8,2,0,8,1,"0.05","0.00","0.05","2.32",72,25,207,74,50,7,88,24,,"",,"",,"",0.05,0,0,0.05,2.32,3,631,183,169,51,169,51,21,7,1,0,8
TRUE,TRUE,,,494960,0,0,0,0,0,2,"1.0","0.5",1,"Quilindschy","1.0",192,FALSE,"",,40,"494960.jpg","1.0",FALSE,"Hartman","0.5",FALSE,,"a",3,90,1,2209,2209,1557,1557,"0.2","0.2","Hartman",152,"2025-06-26","2001-11-14",FALSE,"p494960",90,0,0,0,3,0,0,0,0,0,0,0,-2,"13.4","11.7","2.0","2.7",5,2,1,6,1,"0.00","0.04","0.04","2.32",113,50,82,23,134,36,114,34,,"",,"",,"",0,0,0.04,0.04,2.32,3,641,188,171,53,171,53,242,89,1,0,6
TRUE,TRUE,25,25,461188,0,0,0,0,0,2,"0.2","0.1",0,"Bashir","0.0",193,FALSE,"Thigh injury - 25% chance of playing","2025-08-10T22:00:04.557380Z",40,"461188.jpg","0.0",FALSE,"Humphreys","0.1",FALSE,,"d",3,90,0,39,39,521,521,"0.0","0.0","Humphreys",241,"2025-07-01","2003-03-15",FALSE,"p461188",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",294,116,290,116,233,83,310,118,,"",,"",,"",0,0,0,0,0,0,616,175,302,105,302,105,559,202,0,0,0
TRUE,TRUE,,,241231,0,0,0,0,0,2,"1.0","0.5",0,"Jordan","0.0",194,FALSE,"",,40,"241231.jpg","0.0",FALSE,"Beyer","0.2",FALSE,,"a",3,90,0,249,249,776,776,"0.0","0.0","Jordan",80,"2023-07-01","2000-05-19",FALSE,"p241231",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",282,107,278,107,219,72,298,109,,"",,"",,"",0,0,0,0,0,0,602,164,290,96,290,96,383,141,0,0,0
TRUE,TRUE,,,549329,0,0,0,0,0,2,"1.0","0.5",0,"Lucas","0.0",195,FALSE,"",,40,"549329.jpg","0.0",FALSE,"Pires Silva","0.2",FALSE,,"a",3,90,0,136,136,715,715,"0.0","0.0","Lucas Pires",30,"2024-07-16","2001-03-24",FALSE,"p549329",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",335,141,332,142,277,111,351,143,2,"",,"",,"",0,0,0,0,0,0,664,207,344,131,344,131,417,162,0,0,0
TRUE,TRUE,,,450072,0,0,0,0,0,2,"1.0","0.5",0,"Shurandy","0.0",196,FALSE,"",,40,"450072.jpg","0.0",FALSE,"Sambo","0.1",FALSE,,"a",3,90,0,147,147,529,529,"0.0","0.0","Sambo",152,"2024-06-28","2001-08-19",FALSE,"p450072",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",293,115,289,115,232,82,309,117,,"",,"",,"",0,0,0,0,0,0,615,174,301,104,301,104,449,172,0,0,0
TRUE,TRUE,,,519895,0,0,0,0,0,2,"1.0","0.5",1,"Oliver","1.0",197,FALSE,"",,40,"519895.jpg","1.0",FALSE,"Sonne","0.1",FALSE,,"a",3,90,1,684,684,527,527,"0.2","0.2","Sonne",169,"2025-01-01","2000-11-10",FALSE,"p519895",73,0,0,0,3,0,0,0,0,0,0,0,-4,"4.6","15.9","6.0","2.7",0,1,0,0,1,"0.03","0.08","0.11","2.09",183,79,56,14,94,18,115,35,,"",,"",,"",0.04,0,0.1,0.14,2.58,3.7,656,200,173,55,173,55,441,169,1.23,0,0
TRUE,TRUE,,,180804,0,0,0,0,0,2,"1.0","0.5",0,"Axel","0.0",198,FALSE,"",,40,"180804.jpg","0.0",FALSE,"Tuanzebe","2.4",FALSE,,"a",3,90,0,1761,1761,8082,8082,"0.0","0.0","Tuanzebe",50,"2025-07-01","1997-11-14",FALSE,"p180804",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",269,99,265,99,205,63,285,101,,"",,"",,"",0,0,0,0,0,0,588,155,277,88,277,88,108,38,0,0,0
TRUE,TRUE,,,208912,0,0,0,0,0,2,"1.0","0.5",0,"Joe","0.0",199,FALSE,"",,40,"208912.jpg","0.0",FALSE,"Worrall","0.1",FALSE,,"a",3,90,0,152,152,586,586,"0.0","0.0","Worrall",241,"2024-08-23","1997-01-10",FALSE,"p208912",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",270,100,266,100,207,65,286,102,,"",,"",,"",0,0,0,0,0,0,590,157,278,89,278,89,446,171,0,0,0
TRUE,TRUE,,,444180,0,0,0,0,0,3,"2.0","1.5",2,"Jaidon","2.0",200,FALSE,"",,55,"444180.jpg","2.0",FALSE,"Anthony","0.1",FALSE,,"a",3,90,2,613,613,722,722,"0.4","0.4","Anthony",241,"2025-07-01","1999-12-01",FALSE,"p444180",84,0,0,0,3,0,0,0,0,0,0,0,9,"7.0","26.2","32.0","6.5",0,4,0,4,1,"0.44","0.36","0.80","2.32",164,62,25,20,18,8,31,20,1,"",1,"",,"",0.47,0,0.39,0.86,2.49,3.21,176,113,146,76,146,76,466,153,1.07,0,4.29
TRUE,TRUE,,,183751,0,0,0,0,0,3,"2.0","1.5",0,"Manuel","0.0",201,FALSE,"",,55,"183751.jpg","0.0",FALSE,"Benson Hedilazio","0.0",FALSE,,"a",3,90,0,45,45,176,176,"0.0","0.0","Benson",6,"2022-08-04","1997-03-28",FALSE,"p183751",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",612,258,617,261,602,252,621,262,,"",,"",,"",0,0,0,0,0,0,138,90,618,262,618,262,637,275,0,0,0
TRUE,TRUE,,,179458,0,0,0,0,0,3,"2.0","1.5",1,"Jacob","1.0",202,FALSE,"",,55,"179458.jpg","1.0",FALSE,"Bruun Larsen","0.0",FALSE,,"a",3,90,1,75,75,291,291,"0.2","0.2","Bruun Larsen",58,"2025-07-11","1998-09-19",FALSE,"p179458",27,0,0,0,1,0,0,0,0,0,0,0,2,"3.6","0.7","8.0","1.2",1,1,0,2,0,"0.00","0.01","0.01","0.91",199,86,198,111,81,47,206,97,,"",,"",2,"",0,0,0.03,0.03,3.03,3.33,136,88,215,107,215,107,593,239,0,0,6.67
